season,week,defense,offense,position_group,pass_attempts_allowed,completions_allowed,passing_yards_allowed,passing_tds_allowed,interceptions_forced,rush_attempts_allowed,rushing_yards_allowed,rushing_tds_allowed,targets_allowed,receptions_allowed,receiving_yards_allowed,receiving_tds_allowed
2025,10,MIA,BUF,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,MIA,BUF,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,MIA,BUF,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,MIA,BUF,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,MIA,BUF,QB,40,28,306,2,0,5,35,0,0,0,0,0
2025,10,MIA,BUF,RB,0,0,0,0,0,16,53,0,9,8,48,0
2025,10,MIA,BUF,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,MIA,BUF,TE,0,0,0,0,0,0,0,0,9,6,100,1
2025,10,MIA,BUF,WR,0,0,0,0,0,1,-1,0,21,14,158,1
2025,10,MIN,BAL,ALL,29,17,176,1,0,36,152,1,28,17,176,1
2025,10,MIN,BAL,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,MIN,BAL,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,MIN,BAL,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,MIN,BAL,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,MIN,BAL,QB,29,17,176,1,0,9,36,0,0,0,0,0
2025,10,MIN,BAL,RB,0,0,0,0,0,26,110,1,5,4,21,0
2025,10,MIN,BAL,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,MIN,BAL,TE,0,0,0,0,0,0,0,0,11,6,54,1
2025,10,MIN,BAL,WR,0,0,0,0,0,1,6,0,12,7,101,0
2025,10,NE,TB,ALL,43,28,273,3,0,21,113,0,43,28,273,3
2025,10,NE,TB,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NE,TB,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NE,TB,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NE,TB,QB,43,28,273,3,0,0,0,0,0,0,0,0
2025,10,NE,TB,RB,0,0,0,0,0,19,91,0,7,6,14,0
2025,10,NE,TB,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NE,TB,TE,0,0,0,0,0,0,0,0,13,9,82,0
2025,10,NE,TB,WR,0,0,0,0,0,2,22,0,23,13,177,3
2025,10,NO,CAR,ALL,25,17,124,0,0,23,73,1,23,17,124,0
2025,10,NO,CAR,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NO,CAR,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NO,CAR,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NO,CAR,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NO,CAR,QB,25,17,124,0,0,2,6,0,0,0,0,0
2025,10,NO,CAR,RB,0,0,0,0,0,21,67,1,4,4,11,0
2025,10,NO,CAR,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NO,CAR,TE,0,0,0,0,0,0,0,0,6,5,32,0
2025,10,NO,CAR,WR,0,0,0,0,0,0,0,0,13,8,81,0
2025,10,NYG,CHI,ALL,36,20,220,1,0,28,171,2,36,20,220,1
2025,10,NYG,CHI,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NYG,CHI,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NYG,CHI,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NYG,CHI,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NYG,CHI,QB,36,20,220,1,0,8,63,1,0,0,0,0
2025,10,NYG,CHI,RB,0,0,0,0,0,20,108,1,9,5,18,0
2025,10,NYG,CHI,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NYG,CHI,TE,0,0,0,0,0,0,0,0,6,5,60,0
2025,10,NYG,CHI,WR,0,0,0,0,0,0,0,0,21,10,142,1
2025,10,NYJ,CLE,ALL,32,17,167,2,0,32,158,0,32,17,167,2
2025,10,NYJ,CLE,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NYJ,CLE,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NYJ,CLE,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NYJ,CLE,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NYJ,CLE,QB,32,17,167,2,0,5,54,0,0,0,0,0
2025,10,NYJ,CLE,RB,0,0,0,0,0,25,72,0,5,3,13,0
2025,10,NYJ,CLE,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,NYJ,CLE,TE,0,0,0,0,0,0,0,0,9,6,65,1
2025,10,NYJ,CLE,WR,0,0,0,0,0,2,32,0,18,8,89,1
2025,10,PHI,GB,ALL,36,20,176,0,0,27,104,1,33,20,176,0
2025,10,PHI,GB,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,PHI,GB,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,PHI,GB,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,PHI,GB,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,PHI,GB,QB,36,20,176,0,0,5,28,0,0,0,0,0
2025,10,PHI,GB,RB,0,0,0,0,0,22,76,1,7,6,35,0
2025,10,PHI,GB,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,PHI,GB,TE,0,0,0,0,0,0,0,0,3,3,23,0
2025,10,PHI,GB,WR,0,0,0,0,0,0,0,0,23,11,118,0
2025,10,PIT,LAC,ALL,33,20,220,1,0,31,115,1,33,20,220,1
2025,10,PIT,LAC,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,PIT,LAC,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,PIT,LAC,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,PIT,LAC,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,PIT,LAC,QB,33,20,220,1,0,5,19,0,0,0,0,0
2025,10,PIT,LAC,RB,0,0,0,0,0,26,96,1,1,1,13,0
2025,10,PIT,LAC,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,PIT,LAC,TE,0,0,0,0,0,0,0,0,8,5,32,0
2025,10,PIT,LAC,WR,0,0,0,0,0,0,0,0,24,14,175,1
2025,10,SEA,ARI,ALL,45,22,258,2,0,23,129,1,44,22,258,2
2025,10,SEA,ARI,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,SEA,ARI,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,SEA,ARI,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,SEA,ARI,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,SEA,ARI,QB,45,22,258,2,0,4,31,0,0,0,0,0
2025,10,SEA,ARI,RB,0,0,0,0,0,17,96,0,8,4,45,0
2025,10,SEA,ARI,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,SEA,ARI,TE,0,0,0,0,0,0,0,0,16,11,146,1
2025,10,SEA,ARI,WR,0,0,0,0,0,2,2,1,20,7,67,1
2025,10,SF,LA,ALL,36,24,280,4,0,30,126,2,34,24,280,4
2025,10,SF,LA,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,SF,LA,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,SF,LA,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,SF,LA,QB,36,24,280,4,0,3,-3,0,0,0,0,0
2025,10,SF,LA,RB,0,0,0,0,0,27,129,2,3,2,11,0
2025,10,SF,LA,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,SF,LA,TE,0,0,0,0,0,0,0,0,14,10,114,2
2025,10,SF,LA,WR,0,0,0,0,0,0,0,0,17,12,155,2
2025,10,TB,NE,ALL,31,16,270,2,0,27,166,2,29,16,270,2
2025,10,TB,NE,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,TB,NE,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,TB,NE,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,TB,NE,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,TB,NE,QB,31,16,270,2,0,7,13,0,0,0,0,0
2025,10,TB,NE,RB,0,0,0,0,0,19,153,2,1,1,3,0
2025,10,TB,NE,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,TB,NE,TE,0,0,0,0,0,0,0,0,6,1,9,0
2025,10,TB,NE,WR,0,0,0,0,0,1,0,0,22,14,258,2
2025,10,WAS,DET,ALL,35,25,320,3,0,33,226,2,32,25,320,3
2025,10,WAS,DET,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,WAS,DET,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,WAS,DET,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,WAS,DET,QB,35,25,320,3,0,1,-1,0,0,0,0,0
2025,10,WAS,DET,RB,0,0,0,0,0,31,217,2,5,4,30,1
2025,10,WAS,DET,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,WAS,DET,TE,0,0,0,0,0,0,0,0,7,5,53,0
2025,10,WAS,DET,WR,0,0,0,0,0,1,10,0,20,16,237,2
2025,11,ARI,SF,ALL,26,19,200,3,0,25,95,2,25,19,200,3
2025,11,ARI,SF,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,ARI,SF,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,ARI,SF,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,ARI,SF,QB,26,19,200,3,0,4,-10,0,0,0,0,0
2025,11,ARI,SF,RB,0,0,0,0,0,21,105,2,9,7,66,1
2025,11,ARI,SF,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,ARI,SF,TE,0,0,0,0,0,0,0,0,6,6,67,2
2025,11,ARI,SF,WR,0,0,0,0,0,0,0,0,10,6,67,0
2025,11,ATL,CAR,ALL,45,31,448,3,0,25,67,0,44,31,448,3
2025,11,ATL,CAR,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,ATL,CAR,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,ATL,CAR,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,ATL,CAR,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,ATL,CAR,QB,45,31,448,3,0,1,-1,0,0,0,0,0
2025,11,ATL,CAR,RB,0,0,0,0,0,24,68,0,10,6,62,0
2025,11,ATL,CAR,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,ATL,CAR,TE,0,0,0,0,0,0,0,0,8,7,104,0
2025,11,ATL,CAR,WR,0,0,0,0,0,0,0,0,26,18,282,3
2025,11,BAL,CLE,ALL,26,11,115,0,0,25,106,0,25,11,115,0
2025,11,BAL,CLE,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,BAL,CLE,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,BAL,CLE,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,BAL,CLE,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,BAL,CLE,QB,26,11,115,0,0,5,18,0,0,0,0,0
2025,11,BAL,CLE,RB,0,0,0,0,0,19,80,0,3,0,0,0
2025,11,BAL,CLE,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,BAL,CLE,TE,0,0,0,0,0,0,0,0,7,3,33,0
2025,11,BAL,CLE,WR,0,0,0,0,0,1,8,0,15,8,82,0
2025,11,BUF,TB,ALL,28,16,173,1,0,39,202,3,27,16,173,1
2025,11,BUF,TB,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,BUF,TB,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,BUF,TB,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,BUF,TB,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,BUF,TB,QB,28,16,173,1,0,6,38,1,0,0,0,0
2025,11,BUF,TB,RB,0,0,0,0,0,29,157,2,5,4,45,1
2025,11,BUF,TB,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,BUF,TB,TE,0,0,0,0,0,0,0,0,5,2,28,0
2025,11,BUF,TB,WR,0,0,0,0,0,4,7,0,17,10,100,0
2025,11,CAR,ATL,ALL,30,19,223,0,0,28,125,3,29,19,223,0
2025,11,CAR,ATL,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CAR,ATL,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CAR,ATL,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CAR,ATL,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CAR,ATL,QB,30,19,223,0,0,2,11,0,0,0,0,0
2025,11,CAR,ATL,RB,0,0,0,0,0,26,114,3,7,6,45,0
2025,11,CAR,ATL,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CAR,ATL,TE,0,0,0,0,0,0,0,0,3,2,14,0
2025,11,CAR,ATL,WR,0,0,0,0,0,0,0,0,19,11,164,0
2025,11,CHI,MIN,ALL,32,16,150,1,0,22,115,1,32,16,150,1
2025,11,CHI,MIN,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CHI,MIN,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CHI,MIN,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CHI,MIN,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CHI,MIN,QB,32,16,150,1,0,0,0,0,0,0,0,0
2025,11,CHI,MIN,RB,0,0,0,0,0,22,115,1,6,3,11,0
2025,11,CHI,MIN,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CHI,MIN,TE,0,0,0,0,0,0,0,0,7,4,36,0
2025,11,CHI,MIN,WR,0,0,0,0,0,0,0,0,19,9,103,1
2025,11,CIN,PIT,ALL,31,21,243,2,0,28,111,0,29,21,243,2
2025,11,CIN,PIT,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CIN,PIT,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CIN,PIT,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CIN,PIT,QB,31,21,243,2,0,2,7,0,0,0,0,0
2025,11,CIN,PIT,RB,0,0,0,0,0,26,104,0,10,9,86,2
2025,11,CIN,PIT,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CIN,PIT,TE,0,0,0,0,0,0,0,0,8,5,86,0
2025,11,CIN,PIT,WR,0,0,0,0,0,0,0,0,11,7,71,0
2025,11,CLE,BAL,ALL,25,14,193,0,0,30,184,2,25,14,193,0
2025,11,CLE,BAL,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CLE,BAL,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CLE,BAL,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CLE,BAL,QB,25,14,193,0,0,4,10,0,0,0,0,0
2025,11,CLE,BAL,RB,0,0,0,0,0,24,134,1,6,5,57,0
2025,11,CLE,BAL,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,CLE,BAL,TE,0,0,0,0,0,1,35,1,9,5,47,0
2025,11,CLE,BAL,WR,0,0,0,0,0,1,5,0,10,4,89,0
2025,11,DAL,LV,ALL,42,27,238,1,0,12,27,0,39,27,238,1
2025,11,DAL,LV,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,DAL,LV,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,DAL,LV,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,DAL,LV,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,DAL,LV,QB,42,27,238,1,0,4,14,0,0,0,0,0
2025,11,DAL,LV,RB,0,0,0,0,0,8,13,0,10,8,34,0
2025,11,DAL,LV,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,DAL,LV,TE,0,0,0,0,0,0,0,0,17,11,105,0
2025,11,DAL,LV,WR,0,0,0,0,0,0,0,0,12,8,99,1
2025,11,DEN,KC,ALL,45,29,276,1,0,14,62,1,43,29,276,1
2025,11,DEN,KC,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,DEN,KC,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,DEN,KC,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,DEN,KC,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,DEN,KC,QB,45,29,276,1,0,1,3,0,0,0,0,0
2025,11,DEN,KC,RB,0,0,0,0,0,13,59,1,6,3,11,0
2025,11,DEN,KC,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,DEN,KC,TE,0,0,0,0,0,0,0,0,17,12,101,1
2025,11,DEN,KC,WR,0,0,0,0,0,0,0,0,20,14,164,0
2025,11,DET,PHI,ALL,28,14,135,0,0,40,148,1,27,14,135,0
2025,11,DET,PHI,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,DET,PHI,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,DET,PHI,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,DET,PHI,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,DET,PHI,QB,28,14,135,0,0,10,31,1,0,0,0,0
2025,11,DET,PHI,RB,0,0,0,0,0,30,117,0,2,1,7,0
2025,11,DET,PHI,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,DET,PHI,TE,0,0,0,0,0,0,0,0,7,3,28,0
2025,11,DET,PHI,WR,0,0,0,0,0,0,0,0,18,10,100,0
2025,11,GB,NYG,ALL,29,19,201,0,0,38,142,3,29,19,201,0
2025,11,GB,NYG,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,GB,NYG,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,GB,NYG,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,GB,NYG,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,GB,NYG,QB,29,19,201,0,0,3,10,1,0,0,0,0
2025,11,GB,NYG,RB,0,0,0,0,0,35,132,2,5,5,54,0
2025,11,GB,NYG,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,GB,NYG,TE,0,0,0,0,0,0,0,0,5,3,36,0
2025,11,GB,NYG,WR,0,0,0,0,0,0,0,0,19,11,111,0
2025,11,HOU,TEN,ALL,37,24,194,1,0,17,58,0,36,24,194,1
2025,11,HOU,TEN,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,HOU,TEN,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,HOU,TEN,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,HOU,TEN,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,HOU,TEN,QB,37,24,194,1,0,3,33,0,0,0,0,0
2025,11,HOU,TEN,RB,0,0,0,0,0,14,25,0,8,8,35,0
2025,11,HOU,TEN,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,HOU,TEN,TE,0,0,0,0,0,0,0,0,8,7,85,0
2025,11,HOU,TEN,WR,0,0,0,0,0,0,0,0,20,9,74,1
2025,11,JAX,LAC,ALL,26,13,118,0,0,16,42,0,24,13,118,0
2025,11,JAX,LAC,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,JAX,LAC,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,JAX,LAC,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,JAX,LAC,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,JAX,LAC,QB,26,13,118,0,0,6,22,0,0,0,0,0
2025,11,JAX,LAC,RB,0,0,0,0,0,10,20,0,4,3,-1,0
2025,11,JAX,LAC,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,JAX,LAC,TE,0,0,0,0,0,0,0,0,5,2,41,0
2025,11,JAX,LAC,WR,0,0,0,0,0,0,0,0,15,8,78,0
2025,11,KC,DEN,ALL,38,24,295,0,0,21,59,1,36,24,295,0
2025,11,KC,DEN,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,KC,DEN,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,KC,DEN,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,KC,DEN,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,KC,DEN,QB,37,24,295,0,0,3,8,0,1,0,0,0
2025,11,KC,DEN,RB,1,0,0,0,0,17,49,1,7,6,29,0
2025,11,KC,DEN,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,KC,DEN,TE,0,0,0,0,0,0,0,0,6,5,41,0
2025,11,KC,DEN,WR,0,0,0,0,0,1,2,0,22,13,225,0
2025,11,LA,SEA,ALL,44,29,279,0,0,35,135,1,42,29,279,0
2025,11,LA,SEA,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,LA,SEA,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,LA,SEA,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,LA,SEA,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,LA,SEA,QB,44,29,279,0,0,2,11,0,0,0,0,0
2025,11,LA,SEA,RB,0,0,0,0,0,29,110,1,5,5,54,0
2025,11,LA,SEA,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,LA,SEA,TE,0,0,0,0,0,2,1,0,13,10,70,0
2025,11,LA,SEA,WR,0,0,0,0,0,2,13,0,24,14,155,0
2025,11,LAC,JAX,ALL,22,14,153,1,0,47,192,4,22,14,153,1
2025,11,LAC,JAX,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,LAC,JAX,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,LAC,JAX,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,LAC,JAX,QB,22,14,153,1,0,5,9,1,0,0,0,0
2025,11,LAC,JAX,RB,0,0,0,0,0,42,183,3,2,0,0,0
2025,11,LAC,JAX,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,LAC,JAX,TE,0,0,0,0,0,0,0,0,6,3,36,0
2025,11,LAC,JAX,WR,0,0,0,0,0,0,0,0,14,11,117,1
2025,11,LV,DAL,ALL,33,25,268,4,0,31,114,0,32,25,268,4
2025,11,LV,DAL,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,LV,DAL,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,LV,DAL,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,LV,DAL,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,LV,DAL,QB,33,25,268,4,0,4,-4,0,0,0,0,0
2025,11,LV,DAL,RB,0,0,0,0,0,27,118,0,4,4,36,0
2025,11,LV,DAL,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,LV,DAL,TE,0,0,0,0,0,0,0,0,6,5,20,1
2025,11,LV,DAL,WR,0,0,0,0,0,0,0,0,22,16,212,3
2025,11,MIA,WAS,ALL,30,20,213,1,0,33,172,0,29,20,213,1
2025,11,MIA,WAS,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MIA,WAS,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MIA,WAS,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MIA,WAS,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MIA,WAS,QB,30,20,213,1,0,4,49,0,0,0,0,0
2025,11,MIA,WAS,RB,0,0,0,0,0,28,120,0,4,4,27,0
2025,11,MIA,WAS,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MIA,WAS,TE,0,0,0,0,0,0,0,0,9,5,46,0
2025,11,MIA,WAS,WR,0,0,0,0,0,1,3,0,16,11,140,1
2025,11,MIN,CHI,ALL,32,16,193,0,0,39,140,1,28,16,193,0
2025,11,MIN,CHI,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MIN,CHI,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MIN,CHI,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MIN,CHI,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MIN,CHI,QB,32,16,193,0,0,4,26,0,0,0,0,0
2025,11,MIN,CHI,RB,0,0,0,0,0,34,111,1,2,1,14,0
2025,11,MIN,CHI,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,MIN,CHI,TE,0,0,0,0,0,0,0,0,12,9,93,0
2025,11,MIN,CHI,WR,0,0,0,0,0,1,3,0,14,6,86,0
2025,11,NE,NYJ,ALL,27,15,116,1,0,28,140,1,26,15,116,1
2025,11,NE,NYJ,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,NE,NYJ,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,NE,NYJ,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,NE,NYJ,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,NE,NYJ,OTHER,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,NE,NYJ,QB,26,15,116,1,0,11,67,1,1,0,0,0
2025,11,NE,NYJ,RB,0,0,0,0,0,16,69,0,3,2,6,0
2025,11,NE,NYJ,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,NE,NYJ,TE,0,0,0,0,0,0,0,0,9,8,53,0
2025,11,NE,NYJ,WR,1,0,0,0,0,1,4,0,13,5,57,1
2025,11,NYG,GB,ALL,26,15,180,3,0,23,128,1,25,15,180,3
2025,11,NYG,GB,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,NYG,GB,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,NYG,GB,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,NYG,GB,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,NYG,GB,QB,26,15,180,3,0,3,23,0,0,0,0,0
2025,11,NYG,GB,RB,0,0,0,0,0,19,88,1,2,1,9,0
2025,11,NYG,GB,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,NYG,GB,TE,0,0,0,0,0,0,0,0,4,3,6,1
2025,11,NYG,GB,WR,0,0,0,0,0,1,17,0,19,11,165,2
2025,11,NYJ,NE,ALL,34,25,281,1,0,27,65,2,33,25,281,1
2025,11,NYJ,NE,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,NYJ,NE,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,NYJ,NE,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,NYJ,NE,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,NYJ,NE,QB,34,25,281,1,0,4,2,0,0,0,0,0
2025,11,NYJ,NE,RB,0,0,0,0,0,22,68,2,5,5,31,1
2025,11,NYJ,NE,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,NYJ,NE,TE,0,0,0,0,0,0,0,0,6,4,45,0
2025,11,NYJ,NE,WR,0,0,0,0,0,1,-5,0,22,16,205,0
2025,11,PHI,DET,ALL,37,14,255,1,0,21,74,0,36,14,255,1
2025,11,PHI,DET,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,PHI,DET,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,11,PHI,DET,LB,0,0,0,0,0,1,0,0,0,0,0,0
2025,11,PHI,DET,OL,0,0,0,0,0,0,0,0,0,0,0,0
